#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED,AIRCRAFT_TYPE
'F','DDFB1E','Sinus','F-JSLZ','SLZ','Y','Y','1'
'F','DDFB1F','Janus B','F-CHOC','J23','Y','Y','1'
'F','DDFB26','Astir CS','VH-WQG','WQG','Y','Y','1'
'F','DDFB28','Janus B','F-CFAJ','MAJ','Y','Y','1'
'F','DDFB2B','Pegase','F-CGSQ','','Y','Y','1'
'F','DDFB31','DG-100','OK5842','RR','Y','Y','1'
'F','DDFB34','Astir Jeans','F-CFCJ','CJ','Y','Y','1'
'F','DDFB41','EC 120','HB-ZKQ','HZU','Y','Y','4'
'I','DDFB46','L 13 SEH Vivat','LN-GIA','IA','Y','Y','1'
'F','DDFB49','Robinson R66','HB-ZSF','RFU','Y','Y','4'
'F','DDFB50','Pegase','F-CGEV','212','Y','Y','1'
'F','DDFB54','Twin Astir II','F-CUZE','D50','Y','Y','1'
'F','DDFB56','Pegase','','B14','Y','Y','1'
'F','DDFB5A','Janus B','F-CFAS','','Y','Y','1'
'F','DDFB5B','Topaze','F-CEEN','','Y','Y','1'
'F','DDFB61','DG-500','F-CILL','LL','Y','Y','1'
'F','DDFB62','LS-1 d','F-CEHK','','Y','Y','1'
'F','DDFB64','PA-25 Pawnee','F-HNZV','ZV','Y','Y','2'
'F','DDFB66','Pegase','F-CGSK','298','Y','Y','1'
'F','DDFB67','LS-1 d','D-0664','','Y','Y','1'
'F','DDFB68','Twin Astir I','','T12','Y','Y','1'
'F','DDFB6B','Alliance 34','F-CIHD','','Y','Y','1'
'F','DDFB6C','Duo Discus','F-CILA','AM2','Y','Y','1'
'F','DDFB6D','ASK-13','F-CYPI','','Y','Y','1'
'F','DDFB6E','ASH-25 EB','D-KBTP','TP','Y','Y','1'
'F','DDFB6F','HK36 Super Dimona','HB-2363','363','Y','Y','1'
'F','DDFB9E','Astir CS','D-3277','','Y','Y','1'
'F','DDFD01','ASK-13','F-CHPD','MPD','Y','Y','1'
'F','DDFD02','Discus','F-CGGB','IL','Y','Y','1'
'F','DDFD04','Pegase','F-CHDK','MDK','Y','Y','1'
'F','DDFD05','LS-7','SP-4008','ZR','Y','Y','1'
'F','DDFD06','Pegase','F-CHFM','','Y','Y','1'
'F','DDFD09','ASK-13','F-CBBY','MBY','Y','Y','1'
'F','DDFD0A','ASK-21','F-CHIE','IE','Y','Y','1'
'F','DDFD0B','ASK-13','F-CDYO','YO','Y','Y','1'
'F','DDFD0D','Pegase','F-CFXT','F1','Y','Y','1'
'F','DDFD12','ASK-13','F-CHSE','MSE','Y','Y','1'
'F','DDFD15','Pegase','F-CHDN','MDN','Y','Y','1'
'F','DDFD16','MS-893 Commodore','F-BPBX','','Y','Y','2'
'F','DDFD1B','Ka-8','F-CHSF','MSF','Y','Y','1'
'F','DDFD1C','ASK-21 MI','VH-GVS','VS','Y','Y','1'
'F','DDFD1E','LS-8','D-2579','6N','Y','Y','1'
'F','DDFD1F','Ventus c','CC-PYV','YV','Y','Y','1'
'F','DDFD23','Astir CS','','AI','Y','Y','1'
'F','DDFD26','DG-500','D-3460','HS','Y','Y','1'
'F','DDFD27','Nimbus 2','N2','N2','Y','Y','1'
'F','DDFD28','Duo Discus','F-CIDI','DI','Y','Y','1'
'F','DDFD30','Twin Astir I','','YU','Y','Y','1'
'F','DDFD31','Ventus c','F-COOO','LG','Y','Y','1'
'F','DDFD33','Pegase','F-CGHK','E17','Y','Y','1'
'F','DDFD34','Pilatus PC-6','F-GOSP','','Y','Y','2'
'F','DDFD35','DR-400','F-GDKL','KL','Y','Y','2'
'F','DDFD36','LS-4','D-8958','','Y','Y','1'
'F','DDFD38','Astir CS','D-3273','BL','Y','Y','1'
'F','DDFD3B','Helicopter','','SAF','Y','Y','4'
'F','DDFD3C','MS-893 Commodore','F-BSVX','VX','Y','Y','2'
'F','DDFD41','PA-25 Pawnee','F-GHSQ','SQ','Y','Y','2'
'F','DDFD43','Janus B','F-CKAN','AN','Y','Y','1'
'F','DDFD44','Janus CT','D-KAXO','AMH','Y','Y','1'
'F','DDFD45','A380','OE HLN','','Y','Y','1'
'F','DDFD49','SZD-55','SP-4041','RAW','Y','Y','1'
'F','DDFD52','DG-100','D-7099','HX','Y','Y','1'
'F','DDFD5A','Ventus ct','OK-7279','KB','Y','Y','1'
'F','DDFD5F','Ka-6 cr','D9165','','Y','Y','1'
'F','DDFD66','Ka-8','D-2934','34','Y','Y','1'
'F','DDFD6B','SZD-50 Puchacz','D-1619','IHS','Y','Y','1'
'F','DDFD6C','SZD-48-1 Jantar Std 2','HA-4484','MA','Y','Y','1'
'F','DDFD70','LAK-17 B','F-CHVB','','Y','Y','1'
'F','DDFD75','ASK-13','F-CVVM','VM','Y','Y','1'
'F','DDFD77','DR-400','F-GTZU','ZU','Y','Y','2'
'F','DDFD7B','LS-6 18WJ','D-6661','A6','Y','Y','1'
'F','DDFD7F','Ka-8','D-5645','','Y','Y','1'
'F','DDFD80','Twin Astir III','D-1877','CT','Y','Y','1'
'F','DDFD83','Ka-8','D-4011','','Y','Y','1'
'F','DDFD86','Aquila A210','HB-SFS','SFS','Y','Y','2'
'F','DDFD8C','Twin Astir I','D-4845','45','Y','Y','1'
'F','DDFD8F','Duo Discus','F-CJYD','KD','Y','Y','1'
'F','DDFD90','Arcus S','D-9179','O6','Y','Y','1'
'F','DDFD92','Ultralight','OO-G83','G83','Y','Y','3'
'F','DDFD94','LS-1 f','D-9479','8H','Y','Y','1'
'F','DDFD96','ASK-21','PH-1335','MH','Y','Y','1'
'F','DDFD99','LS-3','D-6827','WO','Y','Y','1'
'F','DDFD9E','DG-300','D-0344','dg','Y','Y','1'
'F','DDFDA0','DuoBanjo','OKLUA32','VB','Y','Y','1'
'F','DDFDA1','DG-300','D-1276','2R','Y','Y','1'
'F','DDFDA2','SZD-30 Pirat','D-1847','47','Y','Y','1'
'F','DDFDA3','Duo Discus t','D-KIFO','FO','Y','Y','1'
'F','DDFDA6','Ventus 2cM','D-KILH','LH','Y','Y','1'
'F','DDFDA9','DG-808 B','D-KOIN','2A','Y','Y','1'
'F','DDFDAC','ASK-21','D-4463','63','Y','Y','1'
'F','DDFDAD','DG-300','F-CAVQ','L','Y','Y','1'
'F','DDFDAF','Astir CS','PH-547','VZ1','Y','Y','1'
'F','DDFDB2','Ultralight','D-MMKK','','Y','Y','3'
'F','DDFDB3','LS-1 d','D-9221','EO','Y','Y','1'
'F','DDFDBB','LS-7','D-5163','','Y','Y','1'
'F','DDFDBE','Mini Nimbus','D-5156','7X','Y','Y','1'
'I','DDFDC0','DG-300','D-0131','TM','Y','Y','1'
'F','DDFDC1','Ka-8','D-1757','','Y','Y','1'
'F','DDFDC2','LS-4','D-3179','SB','Y','Y','1'
'F','DDFDC5','Nimbus 3D','D-6312','X6','Y','Y','1'
'F','DDFDC6','Std. Astir III','I-IVVS','','Y','Y','1'
'F','DDFDC7','Astir CS','F-CEXG','XG','Y','Y','1'
'F','DDFDC8','Discus t','OE-9405','Y2','Y','Y','1'
'F','DDFDCA','LS-6 18','SGSM 70','70','Y','Y','1'
'F','DDFDD0','Discus','OE-5557','','Y','Y','1'
'F','DDFDD2','Pegase','F-CGNF','NF','Y','Y','1'
'F','DDFDD3','Carat','D-KBTF','TF','Y','Y','1'
'F','DDFDD8','Janus C','F-CNAN','AN','Y','Y','1'
'F','DDFDDC','SF-28','F-CEYV','YV','Y','Y','1'
'F','DDFDDF','Pegase','F-CHKC','PKC','Y','Y','1'
'F','DDFDE0','Ka-8','F-CVAL','VAL','Y','Y','1'
'F','DDFDE1','ASW-15','OK-0822','TZ','Y','Y','1'
'F','DDFDE2','DG-400','D-KEMA','DG','Y','Y','1'
'F','DDFDE5','Pilatus B4','D-7401','01','Y','Y','1'
'F','DDFDE6','SZD-54 Perkoz','D-3809','','Y','Y','1'
'F','DDFDE7','LAK-17 AT','OY-JXJ','OP','Y','Y','1'
'F','DDFDEC','ASK-21','F-CITZ','TZ','Y','Y','1'
'F','DDFDED','ASH-31 MI','D-KGZW','ZW','Y','Y','1'
'F','DDFDEF','Astir Club','F-CFIG','R56','Y','Y','1'
'F','DDFDF1','ASK-21','D-2612','','Y','Y','1'
'F','DDFDF5','ASK-13','D-0338','38','Y','Y','1'
'F','DDFDF6','HK36 Super Dimona','D-KELV','','Y','Y','1'
'F','DDFDF7','LS-1 c','D-0892','','Y','Y','1'
'F','DDFDF8','SF-25','D-KARF','RF','Y','Y','1'
'F','DDFDFE','Ventus 2bx','D-9023','JT','Y','Y','1'
'F','DDFDFF','ASW-19','D-6529','9T','Y','Y','1'
'F','DDFE03','ASK-21','D-8979','79','Y','Y','1'
'F','DDFE06','Twin Astir II','D-6909','09','Y','Y','1'
'F','DDFE0C','DG-300','D-6343','ZX','Y','Y','1'
'F','DDFE0D','Cirrus Std','OK-3907','REX','Y','Y','1'
'I','DDFE10','LS-8','LN-GTT','TT','Y','Y','1'
'F','DDFE11','SZD-50 Puchacz','D-3611','','Y','Y','1'
'F','DDFE13','SF-25','D-KIEK','','Y','Y','1'
'F','DDFE14','Nimbus 3','D-3235','JP','Y','Y','1'
'F','DDFE16','Towplane','F-BPMK','MK','Y','Y','2'
'F','DDFE18','SF-25','OE-9222','GF','Y','Y','1'
'I','DDFE1B','DG-300','LN-GPA','PA','Y','Y','1'
'F','DDFE1E','Arcus M','D-KANN','NN','Y','Y','1'
'F','DDFE1F','ASK-13','D-0097','K13','Y','Y','1'
'F','DDFE22','DG-1000','D-1113','','Y','Y','1'
'F','DDFE24','Astir CS','D-7252','T6','Y','Y','1'
'F','DDFE28','Cirrus Std','OK-4581','TM','Y','Y','1'
'F','DDFE29','LS-4','D-0221','IGP','Y','Y','1'
'F','DDFE2C','SZD-9 Bocian','D-3376','76','Y','Y','1'
'F','DDFE2F','ASK-21','D-3208','','Y','Y','1'
'F','DDFE31','SZD-48-3 Jantar Std 3','SP-3894','ZWM','Y','Y','1'
'F','DDFE37','A380','SW','SW','Y','Y','1'
'F','DDFE39','Astir CS','D-4204','04','Y','Y','1'
'F','DDFE3A','DR-400','F-GLVN','VN','Y','Y','2'
'F','DDFE3C','Pegase','F-CGNO','GNO','Y','Y','1'
'F','DDFE3D','Astir CS','D-0651','','Y','Y','1'
'F','DDFE3F','DG-300','D-9861','BC','Y','Y','1'
'F','DDFE40','H36 Dimona','SP-0085','S85','Y','Y','1'
'F','DDFE42','Other','W70','W70','Y','Y','1'
'F','DDFE47','ASK-13','F-CEGA','GA','Y','Y','1'
'F','DDFE48','Marianne','F-CBLL','LL','Y','Y','1'
'F','DDFE49','LS-3','D-2563','DJ','Y','Y','1'
'F','DDFE50','Twin Astir II','F-CFKY','T77','Y','Y','1'
'I','DDFE59','DG-303','D-8303','RV','Y','Y','1'
'F','DDFE5A','Aquila A210','HB-SFX','SFX','Y','Y','2'
'F','DDFE61','Ventus 2cM','D-KPAK','AK','Y','Y','1'
'F','DDFE63','DG-300','D-9373','FG','Y','Y','1'
'F','DDFE64','DG-300','D-2746','46','Y','Y','1'
'F','DDFE6C','Cirrus','D-2054','','Y','Y','1'
'F','DDFE6D','Discus 2','Hej far','JH','Y','Y','1'
'F','DDFE6F','SZD-9 Bocian','D-8234','','Y','Y','1'
'F','DDFE71','Arcus M','D-KCWJ','8F','Y','Y','1'
'F','DDFE73','Astir CS','D-7677','E7','Y','Y','1'
'F','DDFE75','Twin Astir II','OO-YBY','B1','Y','Y','1'
'F','DDFE79','Duo Discus t','D-KPGC','BT','Y','Y','1'
'F','DDFE7C','ASW-24','D-1973','M8','Y','Y','1'
'F','DDFE83','LS-1 f','D2254','HR','Y','Y','1'
'F','DDFE85','Discus','D-0585','BU','Y','Y','1'
'F','DDFE8A','Nimbus 3','D-KTTM','YA','Y','Y','1'
'F','DDFE8B','SZD-42 Jantar 2/2b','F-CLIC','2','Y','Y','1'
'F','DDFE8C','Ikarus C42 B','D-MWMC','SGS','Y','Y','3'
'F','DDFE8E','Astir CS-77','OK-7774','AS','Y','Y','1'
'F','DDFE90','Astir Club','D-8455','','Y','Y','1'
'F','DDFE93','A380','D-KKPE','PE','Y','Y','1'
'F','DDFF32','LS-4','PH-859','G8','Y','Y','1'
'O','DDFF98','PA-18 Super Cub','PH-ENJ','PNJ','Y','Y','2'
'F','DDFF99','HK36 Super Dimona','PH-1600','P00','Y','Y','1'
'F','DE007A','MS-892 Commodore','D-EKNI','','Y','Y','2'
'F','DE00C8','Unknown','ZS-Gx0','','Y','Y','6'
'F','DE00D0','DR-400','F-GBVV','','Y','Y','2'
'I','DE0126','RF 5 b','D-KAAL','AL','Y','Y','2'
'F','DE01FE','Bellanca Scout','PH-GZC','PZC','Y','Y','2'
'F','DE025D','Ultralight','D-MEHI','HI','Y','Y','3'
'F','DE0262','Cessna 208','D-FPRF','','Y','Y','2'
'F','DE0296','Cessna 206','D-ETUA','','Y','Y','2'
'O','DE02C5','Paraglider','','','Y','Y','6'
'F','DE0300','Flight Design CTSW','HBWYZ','','Y','Y','3'
'F','DE0301','Motorglider','I-A498','98','Y','Y','1'
'F','DE0308','Pilatus PC-6','I-HSKC','','Y','Y','2'
'F','DE0405','HK36 Super Dimona','D-KUKK','','Y','Y','1'
'F','DE04D9','Blanik','C-FCVQ','','Y','Y','1'
'F','DE04DA','DG-505','C-GRCW','','Y','Y','1'
'F','DE0501','Twin Astir II','C-GBTX','','Y','Y','1'
'F','DE051D','RF 4','G-TWSR','','Y','Y','2'
'F','DE0528','Unknown','BOB','RD','Y','Y','6'
'F','DE055F','AS 350','F-HESB','','Y','Y','4'
'F','DE0569','Pegase','F-CHKA','','Y','Y','1'
'F','DE05B7','UFO','DAB','DAB','Y','Y','6'
'F','DE05BE','Pegase','G-CLVZ','','Y','Y','1'
'F','DE05D1','Bellanca Citabria','C-FGIV','','Y','Y','2'
'F','DE05D4','SZD-54 Perkoz','C-GSZD','','Y','Y','1'
'F','DE061D','Remos GX','HB-WYY','WYY','Y','Y','3'
'F','DE0621','WT9 Dynamic','OO-H74','','Y','Y','3'
'F','DE062B','Cessna 305','321','321','Y','Y','2'
'F','DE0631','Cessna 305','324','324','Y','Y','2'
'F','DE063D','Different Aircraft','SID1','Lac','Y','Y','1'
'F','DE063E','EuroFox','8545','Tug','Y','Y','3'
'F','DE064D','Libelle Std','VH-GCK','CK','Y','Y','1'
'F','DE0657','Different Aircraft','Sid2','Lac','Y','Y','1'
'F','DE066C','Grob G109','D-KBFR','FR','Y','Y','2'
'F','DE067C','Robinson R44','D-HALU','','Y','Y','4'
'F','DE0683','ASK-21','','R19','Y','Y','1'
'F','DE0729','PA-25 Pawnee','G-BUXY','XY','Y','Y','2'
'F','DE0735','LAK-17 A','','US','Y','Y','1'
'F','DE074E','Olympia 463','BYE','','Y','Y','1'
'F','DE0778','Libelle Club','D-9463','6i','Y','Y','1'
'F','DE081B','AutoGyro MTOsport','D-MLKA','','Y','Y','3'
'F','DE0823','Robinson R66','G-RMAR','','Y','Y','4'
'F','DE0824','Drone/UAV','Twins','TWN','Y','Y','5'
'F','DE0831','Unknown','OE-ES','ES','Y','Y','6'
'F','DE084A','AVo 68 Samburo','D-KRGD','GD','Y','Y','1'
'F','DE0852','Flight Design CTSW','D-MKJU','FK','Y','Y','3'
'F','DE088A','Ground Station','Ground','GCS','Y','Y','6'
'F','DE088B','Ground Station','ETHFD','EFD','Y','Y','6'
'F','DE090D','Cessna 152','OM-DCE','DCE','Y','Y','2'
'F','DE0997','Tecnam  P2002 JF','DJ','DJ','Y','Y','2'
'F','DE09C4','Helicopter','','','Y','Y','4'
'F','DE09D1','Helicopter','','','Y','Y','4'
'F','DE09D6','AS 350','HB-ZSY','HLA','Y','Y','4'
'F','DE52F5','ASW-20','OY-LUX','CB','Y','Y','1'
'F','DEE5B3','DG-400','OY-XPD','PD','Y','Y','1'
'F','DF0096','ASW-22 BL','N224ML','MAL','Y','Y','1'
'F','DF00A6','Discus 2','C-FCDD','DD','Y','Y','1'
'F','DF00B3','Ventus bT','N88FD','FD','Y','Y','1'
'F','DF00D8','SGS 1-26','n1149s','483','Y','Y','1'
'F','DF0154','DG-200','CGTXZ','XZ','Y','Y','1'
'F','DF019A','IS-29D2','C-GARS','','Y','Y','1'
'F','DF019F','Astir Club','C-GTMX','','Y','Y','1'
'F','DF01A3','LAK-17B FES','CF-NQL','2B','Y','Y','1'
'F','DF01AF','SZD-51 Junior','C-GZCA','JR','Y','Y','1'
'F','DF01B1','Pilatus B4','C-GADR','','Y','Y','1'
'F','DF01B3','PA-25 Pawnee','C-GUCD','','Y','Y','2'
'F','DF01B5','LS-4','C-GJCR','','Y','Y','1'
'F','DF01EC','ASK-21','C-GXPY','XPY','Y','Y','1'
'F','DF0206','ASW-20','C-GRKX','KX','Y','Y','1'
'F','DF0226','Ventus 2CX','D8664','LE','Y','Y','1'
'F','DF0230','LS-4 W','D-2755','LE','Y','Y','1'
'F','DF0233','HK36 Super Dimona','D-KGTC','','Y','Y','1'
'F','DF0244','Discus','D-KCUF','LR','Y','Y','1'
'F','DF0247','ASG-29','HB-3458','KE','Y','Y','1'
'F','DF0248','Mosquito','D-7520','YH','Y','Y','1'
'F','DF024F','Experimental','25','','Y','Y','1'
'F','DF0251','ASW-27','D-KDRM','KM','Y','Y','1'
'F','DF0252','LS-6 18','F-CVZB','','Y','Y','1'
'F','DF0254','Discus t','D-KCUF','','Y','Y','1'
'F','DF0264','ASG-29E','D-KMRO','RO','Y','Y','1'
'F','DF0265','DG-200','F-CLDS','CB','Y','Y','1'
'F','DF0272','Discus','D-KAHF','HF','Y','Y','1'
'F','DF0275','Ventus 2cxM','D-XXPI','PI','Y','Y','1'
'F','DF0277','Arcus M','D-KHEL','EL','Y','Y','1'
'F','DF0283','Arcus T','D-KKGN','GN','Y','Y','1'
'F','DF0284','Ventus 2cxM','D-KSWE','WE','Y','Y','1'
'F','DF028A','Cessna 172','D-EBCW','CW','Y','Y','2'
'F','DF0291','DG-808 C','D-KXBS','HR','Y','Y','1'
'F','DF02A1','Hornet','W11','W11','Y','Y','1'
'F','DF02BE','Cessna 172','D-ESBG','BG','Y','Y','2'
'F','DF02C6','Ventus 2bx','D-6154','CC','Y','Y','1'
'F','DF02CA','HK36 Super Dimona','D-KDPS','','Y','Y','1'
'F','DF02D4','ASG-29E','D-KDMO','MX','Y','Y','1'
'F','DF02DF','LAK-17 AT','F-CILM','LM','Y','Y','1'
'F','DF02E1','miniLAK FES','D-KIBG','','Y','Y','1'
'F','DF02E8','LS-3','G-CEVD','382','Y','Y','1'
'F','DF02EA','Ka-6 e','TG','TG','Y','Y','1'
'I','DF02ED','Cessna 182','D-ERFT','','Y','Y','2'
'F','DF02F9','Duo Discus t','OY-RRX','RR','Y','Y','1'
'F','DF0308','DR-250','D-EOCZ','','Y','Y','2'
'F','DF030A','ASW-27','D-9093','AL','Y','Y','1'
'F','DF0327','Stemme S-10','VH-GTS','S10','Y','Y','1'
'F','DF032A','ASW-27','VH-XCH','CH','Y','Y','1'
'F','DF032B','ASW-20','VH-JRG','20F','Y','Y','1'
'F','DF033B','Discus','C-CRLG','LG','Y','Y','1'
'F','DF0379','Pegase','F-CFXX','','Y','Y','1'
'F','DF0385','LS-6','D-1039','CB','Y','Y','1'
'O','DF0387','ASG-29E','D-KCSS','TA2','Y','Y','1'
'F','DF0388','Unknown','D-yyyy','TB','Y','Y','6'
'F','DF039D','','','','N','N','1'
'F','DF03A4','Mini Nimbus','D-1782','CN','Y','Y','1'
'F','DF03A5','DG-800','D-KMHW','40','Y','Y','1'
'F','DF03A8','ASW-20','D-8437','IAR','Y','Y','1'
'F','DF03A9','Arcus T','D-KFWA','WA','Y','Y','1'
'F','DF03AA','DG-300','D-5280','FS','Y','Y','1'
'F','DF03B0','Ka-6 cr','D-8823','RM','Y','Y','1'
'F','DF03B1','','','','N','N','1'
'F','DF03B5','Unknown','PH1247','PG','Y','Y','6'
'F','DF03B7','PA-25 Pawnee','VH-BCK','BCK','Y','Y','2'
'F','DF03E4','Arcus M','VH-GNX','','Y','Y','1'
'F','DF03E6','Cessna 152','ROZ','ROZ','Y','Y','2'
'F','DF03E9','Pegase','F-CFQH','','Y','Y','1'
'F','DF03EA','Alliance 34','F-CJBK','','Y','Y','1'
'F','DF03EB','Bergfalke IV','F-CEZB','ZB','Y','Y','1'
'F','DF03ED','Marianne','F-CGMI','MI','Y','Y','1'
'F','DF03EE','Alliance 34','F-CIHE','IHE','Y','Y','1'
'F','DF03EF','Pegase','F-CHDQ','004','Y','Y','1'
'F','DF03F0','Pegase','F-CGFV','ACN','Y','Y','1'
'F','DF03F2','Pegase','F-CGFQ','FQ','Y','Y','1'
'F','DF03F3','ASK-21','F-CPPC','PPC','Y','Y','1'
'F','DF03F5','Marianne','F-CVVJ','Z56','Y','Y','1'
'F','DF03F7','DG-200','F-CBCA','202','Y','Y','1'
'F','DF03F8','Marianne','F-CBLJ','PLJ','Y','Y','1'
'F','DF03F9','Pegase','F-CFXX','','Y','Y','1'
'F','DF03FB','Pegase','904','','Y','Y','1'
'F','DF03FD','Twin Astir II','F-CFKB','T52','Y','Y','1'
'F','DF03FE','Duo Discus','F-CJCP','B4','Y','Y','1'
'F','DF03FF','Twin Astir III','F-CLVA','VA','Y','Y','1'
'F','DF0401','LS-4','IY','','Y','Y','1'
'F','DF0403','ASK-21','F-CITX','001','Y','Y','1'
'F','DF0404','MS-893 Commodore','F-BSVY','SVY','Y','Y','2'
'F','DF0408','Ka-6 e','F-CDRN','9L','Y','Y','1'
'F','DF0409','ASK-21','F-CVVP','PVP','Y','Y','1'
'F','DF040A','ASK-21','F-CITS','003','Y','Y','1'
'F','DF040B','OldTimer','F-CREJ','REJ','Y','Y','1'
'F','DF040C','MS-893 Commodore','F-BRKP','','Y','Y','2'
'F','DF040D','Marianne','F-CGTL','TL','Y','Y','1'
'F','DF040E','Pegase','F-CFXG','B76','Y','Y','1'
'F','DF0410','ASK-21','F-CBDR','002','Y','Y','1'
'F','DF0411','MS-892 Commodore','F-BXDP','PDP','Y','Y','2'
'F','DF0412','Pegase','F-xxxxx','','Y','Y','1'
'F','DF0417','DG-505','F-CHJJ','PJJ','Y','Y','1'
'F','DF0418','Duo Discus','VN','','Y','Y','1'
'F','DF0419','DG-200','D-1085','','Y','Y','1'
'F','DF041A','Pegase','F-CGSR','ES','Y','Y','1'
'F','DF041B','ASW-15','D-2126','K2','Y','Y','1'
'F','DF041D','Quintus','D-KVMO','MO','Y','Y','1'
'F','DF041E','Arcus M','D-KTWO','2','Y','Y','1'
'F','DF041F','Libelle Std','D-2044','V4','Y','Y','1'
'F','DF0422','Arcus T','F-CLDB','28','Y','Y','1'
'F','DF0426','Ventus 2ct','D-KGNY','NY','Y','Y','1'
'F','DF0435','ASH-26 E','D-KPBM','26','Y','Y','1'
'F','DF043F','Antares 20 E','HB-2405','FU','Y','Y','1'
'F','DF0444','Duo Discus xl','F-CLDA','DA','Y','Y','1'
'F','DF0447','ASH-26 E','D-KKLB','LB','Y','Y','1'
'F','DF044B','Arcus M','D-KKKK','KI','Y','Y','1'
'F','DF044F','Ventus 2cxM','D-KMSP','MF','Y','Y','1'
'F','DF045C','JS-1 Revelation','HB-2600','VN','Y','Y','1'
'F','DF0461','Ventus 2cxT','DKXTC','XTC','Y','Y','1'
'F','DF0464','LS-8a','D-1219','ED','Y','Y','1'
'F','DF0465','Ventus c','D-0253','TX','Y','Y','1'
'F','DF0470','Discus 2','D-5480','BW2','Y','Y','1'
'F','DF0473','Quintus','D-KSYL','72','Y','Y','1'
'F','DF0478','DG-808 C','D-KDRR','','Y','Y','1'
'F','DF047D','Kestrel','D-9442','2M','Y','Y','1'
'F','DF07DB','Ikarus C42 B','D-MHEU','','Y','Y','3'
'F','DF07E9','ASW-15','D-0456','IG','Y','Y','1'
'F','DF0807','ASH-26 E','D-KERW','RW','Y','Y','1'
'F','DF080C','Arcus T','D-KSEX','SEX','Y','Y','1'
'F','DF0817','Arcus M','D-KWHT','2Y','Y','Y','1'
'F','DF0818','Helicopter','AAALion','AAA','Y','Y','4'
'F','DF0829','Arcus M','HB-2525','O2','Y','Y','1'
'F','DF082A','DG-808 B','D-KNHW','LL','Y','Y','1'
'F','DF082D','DA20 Katana','D-ERLE','','Y','Y','2'
'F','DF0845','LS-7','D-3021','5K','Y','Y','1'
'F','DF084B','Astir CS','D-8661','','Y','Y','1'
'F','DF084C','Arcus T','D-KFNH','NH','Y','Y','1'
'F','DF084D','ASG-29E','D-KHVG','TOY','Y','Y','1'
'F','DF084F','Duo Discus t','D-KSGS','S1','Y','Y','1'
'F','DF0851','Discus 2t','D-KIDK','','Y','Y','1'
'F','DF0853','Ultralight','_go','-go','Y','Y','3'
'F','DF0854','DG-100','I-AYAX','','Y','Y','1'
'F','DF0855','Towplane','I-AIAG','','Y','Y','2'
'F','DF0858','Towplane','I-AEEX','','Y','Y','2'
'F','DF0859','Towplane','I-EAIG','','Y','Y','2'
'F','DF085A','Husky A-1','I-HHHH','HHH','Y','Y','2'
'F','DF085B','ASK-21','I-NONI','EMC','Y','Y','1'
'F','DF085F','ASK-21','D-2153','','Y','Y','1'
'F','DF0860','ASK-21','I-IVWP','','Y','Y','1'
'F','DF0863','ASK-21','I-NIBO','V6','Y','Y','1'
'F','DF0864','Quintus','D-KQAC','AS','Y','Y','1'
'F','DF0865','ASH-25 MI','D-KSPP','MP','Y','Y','1'
'F','DF0866','Arcus T','D-KFLG','','Y','Y','1'
'F','DF086F','Ka-8','D-0637','','Y','Y','1'
'F','DF0871','Discus','OK-9033','DP','Y','Y','1'
'F','DF0875','Arcus M','D-KPAX','61','Y','Y','1'
'F','DF0879','ASK-21','D-2155','','Y','Y','1'
'F','DF087A','Cirrus Std','G-CFLW','SL','Y','Y','1'
'F','DF0883','Libelle Std','D-1096','WA','Y','Y','1'
'F','DF0889','Ventus ct','D-KBFX','FX','Y','Y','1'
'F','DF088C','Duo Discus','D-KEIC','IC','Y','Y','1'
'F','DF0890','Discus','D-7076','TM','Y','Y','1'
'F','DF0898','ASW-19','D-7564','ZB','Y','Y','1'
'F','DF089A','Ka-6 e','OO-ZBJ','','Y','Y','1'
'F','DF089E','DG-1000','F-CPSL','','Y','Y','1'
'F','DF089F','Duo Discus xl','D-3822','','Y','Y','1'
'F','DF08A2','ASK-13','D-0419','19','Y','Y','1'
'F','DF08A7','SF-25','F-CHCE','','Y','Y','1'
'F','DF08AF','Duo Discus xl','D-1555','A5','Y','Y','1'
'F','DF08B1','Ka-6 cr','D-4067','','Y','Y','1'
'F','DF08B3','DG-1000','D-0804','ALS','Y','Y','1'
'F','DF08B4','LS-8a','D-3761','8A','Y','Y','1'
'F','DF08BA','DG-300','D-1199','IFF','Y','Y','1'
'F','DF08BE','Ka-8','D-2383','','Y','Y','1'
'F','DF08C3','ASK-13','D-0345','','Y','Y','1'
'F','DF08C6','Discus 2c','D-2340','B1','Y','Y','1'
'F','DF08C7','Towplane','','-wv','Y','Y','2'
'F','DF08CC','Motorglider','_fu','_fu','Y','Y','1'
'F','DF08CE','LS-1 f','D-3252','VS','Y','Y','1'
'F','DF08CF','Ventus','D-9871','ALX','Y','Y','1'
'F','DF08D2','Duo Discus t','D-KLFB','FOX','Y','Y','1'
'F','DF08D5','DR-400','G-EHMM','','Y','Y','2'
'F','DF08D6','DR-300','G-BLGH','GH','Y','Y','2'
'F','DF08D9','Libelle Std','D-1797','FH','Y','Y','1'
'F','DF08E0','SF-25','D-KDEU','','Y','Y','1'
'F','DF08E6','PA-25 Pawnee','G-BHUU','UU','Y','Y','2'
'F','DF08E7','Grob G109','D-KGFR','','Y','Y','2'
